word,행복,기쁨,혐오,슬픔,분노
새로운시작,100.0,0.0,0.0,0.0,0.0
브라이언,100.0,0.0,0.0,0.0,0.0
금어초,100.0,0.0,0.0,0.0,0.0
썸,34.37500000000001,28.125,0.0,37.5,0.0
퐈이팅,100.0,0.0,0.0,0.0,0.0
뎅,11.76470588235294,52.941176470588225,0.0,35.29411764705882,0.0
쮸,100.0,0.0,0.0,0.0,0.0
보내쥬,100.0,0.0,0.0,0.0,0.0
아쉬운듯,100.0,0.0,0.0,0.0,0.0
라넌큘러스,18.181818181818183,81.81818181818181,0.0,0.0,0.0
아농,100.0,0.0,0.0,0.0,0.0
부케,28.57142857142857,42.85714285714286,0.0,28.57142857142857,0.0
염료,100.0,0.0,0.0,0.0,0.0
리기,10.169491525423728,0.0,0.0,61.016949152542374,28.8135593220339
경산,25.0,75.0,0.0,0.0,0.0
성산읍,100.0,0.0,0.0,0.0,0.0
테이블,11.764705882352942,0.0,0.0,35.29411764705882,52.94117647058824
느므느므,100.0,0.0,0.0,0.0,0.0
쿠바,100.0,0.0,0.0,0.0,0.0
나래,13.636363636363635,0.0,68.18181818181817,0.0,18.181818181818183
맛있넹,100.0,0.0,0.0,0.0,0.0
있었군,7.142857142857144,64.28571428571428,0.0,0.0,28.571428571428577
별거,32.0,36.0,0.0,23.999999999999996,8.0
코스모스,30.76923076923077,69.23076923076923,0.0,0.0,0.0
금강휴게소,100.0,0.0,0.0,0.0,0.0
원데이,100.0,0.0,0.0,0.0,0.0
터꽃,100.0,0.0,0.0,0.0,0.0
유칼립투스,100.0,0.0,0.0,0.0,0.0
더썸펜션,100.0,0.0,0.0,0.0,0.0
보현사,100.0,0.0,0.0,0.0,0.0
천문대,100.0,0.0,0.0,0.0,0.0
머,11.869436201780417,0.0,35.60830860534124,31.454005934718097,21.068249258160236
팔로워,19.736842105263158,35.526315789473685,19.736842105263158,19.07894736842105,5.921052631578947
친해요,30.76923076923077,69.23076923076923,0.0,0.0,0.0
꽃놀이,100.0,0.0,0.0,0.0,0.0
플로리스트,13.333333333333334,60.0,0.0,0.0,26.666666666666668
반가웠는데,100.0,0.0,0.0,0.0,0.0
라며,4.49438202247191,0.0,67.41573033707866,0.0,28.08988764044944
소파,100.0,0.0,0.0,0.0,0.0
변화무쌍한,100.0,0.0,0.0,0.0,0.0
기보,100.0,0.0,0.0,0.0,0.0
릴랙스,18.181818181818183,81.81818181818181,0.0,0.0,0.0
쇼파,100.0,0.0,0.0,0.0,0.0
허기,100.0,0.0,0.0,0.0,0.0
징징거림,100.0,0.0,0.0,0.0,0.0
라이프스타일,43.75000000000001,56.25,0.0,0.0,0.0
렉스,18.181818181818183,81.81818181818181,0.0,0.0,0.0
상사,6.0606060606060606,0.0,30.303030303030305,12.121212121212121,51.51515151515152
스무살,100.0,0.0,0.0,0.0,0.0
코엑스,19.607843137254903,0.0,0.0,47.05882352941176,33.33333333333333
패션위크,33.33333333333333,0.0,0.0,0.0,66.66666666666666
디디,100.0,0.0,0.0,0.0,0.0
중간고사,14.285714285714285,85.71428571428572,0.0,0.0,0.0
망했지만,100.0,0.0,0.0,0.0,0.0
극혐,1.7937219730941705,0.0,80.71748878923766,5.381165919282511,12.10762331838565
사진첩,100.0,0.0,0.0,0.0,0.0
수북하게,100.0,0.0,0.0,0.0,0.0
국화축제,100.0,0.0,0.0,0.0,0.0
김민중,100.0,0.0,0.0,0.0,0.0
체험,36.25,33.75,0.0,15.0,15.0
대강,13.793103448275865,31.03448275862069,0.0,0.0,55.17241379310346
청량하고,100.0,0.0,0.0,0.0,0.0
원기,30.76923076923077,0.0,0.0,0.0,69.23076923076923
방영,10.0,89.99999999999999,0.0,0.0,0.0
강승재,100.0,0.0,0.0,0.0,0.0
본방송,20.0,0.0,0.0,0.0,80.0
장려상,100.0,0.0,0.0,0.0,0.0
남송,100.0,0.0,0.0,0.0,0.0
하하호호,23.076923076923077,0.0,0.0,46.15384615384615,30.76923076923077
수도,11.34020618556701,9.278350515463917,30.927835051546392,36.08247422680412,12.371134020618555
휴먼,100.0,0.0,0.0,0.0,0.0
스쿨,40.0,0.0,0.0,60.0,0.0
그리기,53.84615384615385,0.0,0.0,46.15384615384615,0.0
덕초,100.0,0.0,0.0,0.0,0.0
공모전,100.0,0.0,0.0,0.0,0.0
자단,37.49999999999999,0.0,62.5,0.0,0.0
사소한,44.44444444444444,28.57142857142857,0.0,0.0,26.984126984126988
봉덕,100.0,0.0,0.0,0.0,0.0
초등학교,30.555555555555557,25.0,0.0,0.0,44.44444444444445
교육사,100.0,0.0,0.0,0.0,0.0
산초,100.0,0.0,0.0,0.0,0.0
학기,25.0,0.0,53.57142857142857,21.428571428571427,0.0
관,14.17910447761194,20.149253731343283,22.388059701492537,28.35820895522388,14.925373134328357
구관,100.0,0.0,0.0,0.0,0.0
봉덕초,100.0,0.0,0.0,0.0,0.0
허연서,100.0,0.0,0.0,0.0,0.0
조성,42.857142857142854,0.0,0.0,0.0,57.14285714285715
미디어아트,100.0,0.0,0.0,0.0,0.0
앤서니,100.0,0.0,0.0,0.0,0.0
브라,21.05263157894737,63.15789473684211,0.0,0.0,15.789473684210527
군청,100.0,0.0,0.0,0.0,0.0
셉테드,100.0,0.0,0.0,0.0,0.0
펜스,100.0,0.0,0.0,0.0,0.0
시민사회,100.0,0.0,0.0,0.0,0.0
담장,100.0,0.0,0.0,0.0,0.0
네팔,20.0,0.0,0.0,0.0,80.0
조형,100.0,0.0,0.0,0.0,0.0
웃어요,59.09090909090909,40.909090909090914,0.0,0.0,0.0
교직원,11.76470588235294,0.0,88.23529411764706,0.0,0.0
건립,18.181818181818183,81.81818181818181,0.0,0.0,0.0
강영숙,100.0,0.0,0.0,0.0,0.0
도색,18.181818181818183,0.0,0.0,0.0,81.81818181818181
엽서,29.032258064516125,58.06451612903225,0.0,0.0,12.903225806451612
미덕,20.0,0.0,0.0,0.0,80.0
관남,100.0,0.0,0.0,0.0,0.0
괜찮은,23.728813559322035,0.0,0.0,61.016949152542374,15.254237288135593
고려,15.384615384615383,0.0,0.0,0.0,84.61538461538461
통상,100.0,0.0,0.0,0.0,0.0
이창,100.0,0.0,0.0,0.0,0.0
로만,6.956521739130435,15.652173913043477,52.17391304347826,10.434782608695652,14.782608695652174
그리스도,12.5,87.5,0.0,0.0,0.0
인생역전,100.0,0.0,0.0,0.0,0.0
특집,15.151515151515152,27.27272727272727,45.45454545454545,0.0,12.121212121212121
정기,24.175824175824175,19.78021978021978,0.0,26.37362637362637,29.67032967032967
이병,100.0,0.0,0.0,0.0,0.0
작사,6.896551724137932,31.03448275862069,0.0,62.06896551724138,0.0
피노키오,30.76923076923077,69.23076923076923,0.0,0.0,0.0
박진,25.000000000000007,0.0,0.0,75.0,0.0
동성애,0.505050505050505,0.0,98.82154882154882,0.0,0.6734006734006734
동성애자,1.639344262295082,0.0,98.36065573770492,0.0,0.0
고모라,100.0,0.0,0.0,0.0,0.0
혼구,100.0,0.0,0.0,0.0,0.0
동참,15.909090909090912,20.454545454545457,0.0,0.0,63.63636363636365
이건,10.175438596491228,15.789473684210526,31.57894736842105,12.280701754385966,30.175438596491233
노숙자,100.0,0.0,0.0,0.0,0.0
피아니스트,40.0,0.0,0.0,60.0,0.0
인해,22.499999999999996,0.0,37.5,30.0,10.0
구원,26.229508196721312,73.77049180327869,0.0,0.0,0.0
예수,6.145251396648045,85.47486033519553,8.379888268156426,0.0,0.0
소돔,20.0,0.0,0.0,0.0,80.0
피아노,20.192307692307693,43.26923076923077,0.0,27.884615384615387,8.653846153846153
전도,22.499999999999996,67.5,0.0,0.0,10.0
급증,4.545454545454546,0.0,68.18181818181817,27.27272727272727,0.0
이슈,3.954802259887005,5.084745762711864,59.32203389830508,6.779661016949151,24.858757062146893
고립,11.76470588235294,52.941176470588225,0.0,35.29411764705882,0.0
배추,6.666666666666667,0.0,0.0,40.0,53.333333333333336
년월,47.933884297520656,0.0,0.0,38.01652892561984,14.049586776859504
아르바이트,60.86956521739131,0.0,0.0,0.0,39.130434782608695
아가씨,7.070707070707072,45.45454545454545,15.151515151515152,23.232323232323235,9.090909090909092
룸싸롱,100.0,0.0,0.0,0.0,0.0
키스방,100.0,0.0,0.0,0.0,0.0
춤,17.798594847775178,67.44730679156909,0.0,10.772833723653395,3.9812646370023423
애무,100.0,0.0,0.0,0.0,0.0
안마,18.367346938775512,36.734693877551024,0.0,12.244897959183673,32.6530612244898
노래방,20.915032679738562,0.0,19.607843137254903,53.59477124183007,5.88235294117647
마사지,12.295081967213116,29.508196721311474,0.0,14.754098360655737,43.442622950819676
불륜,20.0,0.0,0.0,0.0,80.0
알바,21.27659574468085,27.35562310030395,9.118541033434651,21.27659574468085,20.972644376899694
쉬움,100.0,0.0,0.0,0.0,0.0
알뜰,100.0,0.0,0.0,0.0,0.0
유부,69.23076923076923,0.0,0.0,0.0,30.76923076923077
아줌마,5.128205128205128,0.0,51.28205128205128,0.0,43.58974358974359
야구,27.350427350427353,15.384615384615383,0.0,20.51282051282051,36.75213675213675
컴퓨터,13.72549019607843,0.0,29.411764705882355,23.52941176470588,33.33333333333333
용돈,47.05882352941176,52.941176470588225,0.0,0.0,0.0
노처녀,100.0,0.0,0.0,0.0,0.0
유부녀,100.0,0.0,0.0,0.0,0.0
산들,51.06382978723405,0.0,0.0,48.93617021276596,0.0
듯이,10.256410256410255,46.15384615384615,0.0,0.0,43.58974358974359
비포,6.250000000000002,56.25,0.0,37.5,0.0
바나,100.0,0.0,0.0,0.0,0.0
리아,47.368421052631575,0.0,0.0,31.57894736842105,21.05263157894737
삼척,100.0,0.0,0.0,0.0,0.0
분전,100.0,0.0,0.0,0.0,0.0
환하면서,100.0,0.0,0.0,0.0,0.0
대기실,40.0,60.0,0.0,0.0,0.0
티아라,100.0,0.0,0.0,0.0,0.0
쏠,25.0,0.0,0.0,75.0,0.0
수유,100.0,0.0,0.0,0.0,0.0
엠씨,16.666666666666664,0.0,0.0,33.33333333333333,50.0
고추,12.903225806451612,87.09677419354838,0.0,0.0,0.0
애호박,100.0,0.0,0.0,0.0,0.0
결혼사진,100.0,0.0,0.0,0.0,0.0
토스트,100.0,0.0,0.0,0.0,0.0
동글동글,18.181818181818183,81.81818181818181,0.0,0.0,0.0
목욕,55.00000000000001,44.99999999999999,0.0,0.0,0.0
편해,100.0,0.0,0.0,0.0,0.0
화이트와인,100.0,0.0,0.0,0.0,0.0
신생아,9.433962264150944,50.943396226415096,28.30188679245283,11.320754716981131,0.0
일산,18.24561403508772,56.84210526315789,0.0,12.631578947368421,12.280701754385966
유아,17.741935483870964,58.06451612903225,24.193548387096772,0.0,0.0
잠도,11.764705882352942,0.0,0.0,35.29411764705882,52.94117647058824
스카,100.0,0.0,0.0,0.0,0.0
토다,100.0,0.0,0.0,0.0,0.0
산후조리,100.0,0.0,0.0,0.0,0.0
웨딩드레스,40.0,60.0,0.0,0.0,0.0
없어도,40.0,0.0,0.0,43.63636363636363,16.363636363636363
좋네,66.66666666666666,0.0,0.0,0.0,33.33333333333333
머핀,100.0,0.0,0.0,0.0,0.0
퇴원,100.0,0.0,0.0,0.0,0.0
반하다,100.0,0.0,0.0,0.0,0.0
폭풍,10.526315789473683,11.842105263157892,0.0,23.684210526315784,53.94736842105263
외출,30.357142857142854,48.214285714285715,0.0,21.428571428571427,0.0
행복하기는,100.0,0.0,0.0,0.0,0.0
가로막,100.0,0.0,0.0,0.0,0.0
캐,8.928571428571429,48.214285714285715,0.0,21.428571428571427,21.428571428571427
주얼,5.2631578947368425,94.73684210526315,0.0,0.0,0.0
쉬워,25.000000000000007,0.0,0.0,75.0,0.0
인용문,100.0,0.0,0.0,0.0,0.0
강해진다,100.0,0.0,0.0,0.0,0.0
야시장,50.0,0.0,0.0,50.0,0.0
비트,100.0,0.0,0.0,0.0,0.0
관사,100.0,0.0,0.0,0.0,0.0
북한,7.766990291262137,23.300970873786408,29.126213592233007,18.770226537216832,21.035598705501616
이케아,40.0,0.0,0.0,60.0,0.0
서윤,100.0,0.0,0.0,0.0,0.0
댐문,100.0,0.0,0.0,0.0,0.0
민음사,100.0,0.0,0.0,0.0,0.0
아르테,100.0,0.0,0.0,0.0,0.0
북이십일,100.0,0.0,0.0,0.0,0.0
문장,10.606060606060606,13.636363636363635,22.727272727272727,34.84848484848485,18.18181818181818
이븐하즘,100.0,0.0,0.0,0.0,0.0
젊은이,7.4074074074074066,0.0,55.55555555555556,22.222222222222218,14.814814814814813
요시모토,100.0,0.0,0.0,0.0,0.0
세기,19.35483870967742,0.0,48.38709677419355,19.35483870967742,12.903225806451616
북스,31.818181818181817,0.0,68.18181818181817,0.0,0.0
강화,33.33333333333333,0.0,0.0,0.0,66.66666666666666
편,9.670329670329672,0.0,59.78021978021978,10.10989010989011,20.439560439560438
빡빡이,100.0,0.0,0.0,0.0,0.0
푸레젠또,100.0,0.0,0.0,0.0,0.0
니모,100.0,0.0,0.0,0.0,0.0
트렌치코트,100.0,0.0,0.0,0.0,0.0
눙물,29.411764705882355,0.0,0.0,70.58823529411764,0.0
톰,27.27272727272727,0.0,0.0,0.0,72.72727272727273
버버리,10.0,89.99999999999999,0.0,0.0,0.0
아랑,30.76923076923077,0.0,0.0,0.0,69.23076923076923
팔찌,21.951219512195124,65.85365853658539,0.0,7.3170731707317085,4.878048780487806
안정감,100.0,0.0,0.0,0.0,0.0
군입대,100.0,0.0,0.0,0.0,0.0
배트,100.0,0.0,0.0,0.0,0.0
좋겠어,100.0,0.0,0.0,0.0,0.0
지아이엠,100.0,0.0,0.0,0.0,0.0
주문진,100.0,0.0,0.0,0.0,0.0
때내,7.6923076923076925,0.0,0.0,92.3076923076923,0.0
이자카야,100.0,0.0,0.0,0.0,0.0
경포,100.0,0.0,0.0,0.0,0.0
지방시,100.0,0.0,0.0,0.0,0.0
외박,60.86956521739131,0.0,0.0,0.0,39.130434782608695
강릉,66.66666666666666,33.33333333333333,0.0,0.0,0.0
군인,10.638297872340427,9.574468085106384,31.914893617021285,12.765957446808512,35.10638297872341
웃프,100.0,0.0,0.0,0.0,0.0
패턴,11.76470588235294,52.941176470588225,0.0,35.29411764705882,0.0
해시태그,9.785932721712538,11.009174311926605,64.22018348623854,7.339449541284402,7.64525993883792
어색,12.903225806451612,87.09677419354838,0.0,0.0,0.0
규정,1.4492753623188404,0.0,86.95652173913044,0.0,11.594202898550723
아나키,100.0,0.0,0.0,0.0,0.0
개성,14.285714285714288,0.0,0.0,0.0,85.71428571428571
비관,6.896551724137931,0.0,0.0,79.31034482758619,13.793103448275861
랑그,100.0,0.0,0.0,0.0,0.0
아나키즘,100.0,0.0,0.0,0.0,0.0
아낙,100.0,0.0,0.0,0.0,0.0
희즘,100.0,0.0,0.0,0.0,0.0
다수,16.666666666666668,0.0,0.0,50.0,33.333333333333336
즘,12.903225806451612,58.06451612903225,0.0,0.0,29.032258064516125
씨익,12.903225806451612,58.06451612903225,0.0,0.0,29.032258064516125
멋있어여,100.0,0.0,0.0,0.0,0.0
땡큐,100.0,0.0,0.0,0.0,0.0
심쿵,66.66666666666666,0.0,0.0,33.33333333333333,0.0
생파,37.931034482758626,62.06896551724138,0.0,0.0,0.0
있겠는데요,100.0,0.0,0.0,0.0,0.0
바비,14.173228346456693,0.0,47.24409448818898,18.89763779527559,19.68503937007874
브앱보,100.0,0.0,0.0,0.0,0.0
묘지,7.6923076923076925,0.0,0.0,0.0,92.3076923076923
새우젓,100.0,0.0,0.0,0.0,0.0
카폐,100.0,0.0,0.0,0.0,0.0
국방,11.76470588235294,0.0,88.23529411764706,0.0,0.0
실질,100.0,0.0,0.0,0.0,0.0
촉,100.0,0.0,0.0,0.0,0.0
분동,16.000000000000004,0.0,0.0,48.00000000000001,36.00000000000001
기러기,20.0,0.0,0.0,0.0,80.0
크라이,100.0,0.0,0.0,0.0,0.0
슈주,100.0,0.0,0.0,0.0,0.0
리턴즈,14.285714285714288,0.0,0.0,85.71428571428571,0.0
기뻐요,33.33333333333333,66.66666666666666,0.0,0.0,0.0
나폴리,100.0,0.0,0.0,0.0,0.0
싹,100.0,0.0,0.0,0.0,0.0
없지요,100.0,0.0,0.0,0.0,0.0
첨,100.0,0.0,0.0,0.0,0.0
방금,13.698630136986303,24.657534246575345,41.09589041095891,8.21917808219178,12.328767123287673
코스,30.687830687830687,38.095238095238095,0.0,12.698412698412698,18.51851851851852
키친,32.25806451612904,0.0,0.0,38.70967741935484,29.03225806451613
예쁜게,100.0,0.0,0.0,0.0,0.0
땐,17.54385964912281,0.0,21.05263157894737,16.140350877192983,45.263157894736835
격,8.888888888888888,0.0,0.0,0.0,91.11111111111111
매장,26.08695652173913,39.130434782608695,0.0,0.0,34.78260869565218
식탐,100.0,0.0,0.0,0.0,0.0
절대,12.76595744680851,0.0,21.27659574468085,24.822695035460992,41.13475177304964
칼로리,100.0,0.0,0.0,0.0,0.0
틈,40.0,0.0,0.0,60.0,0.0
마크,52.63157894736842,47.368421052631575,0.0,0.0,0.0
제이콥,100.0,0.0,0.0,0.0,0.0
소모,19.047619047619047,0.0,0.0,0.0,80.95238095238095
착착,20.0,0.0,0.0,0.0,80.0
갤러리아,100.0,0.0,0.0,0.0,0.0
생사,20.0,0.0,0.0,0.0,80.0
화복,100.0,0.0,0.0,0.0,0.0
자원봉사단,25.0,74.99999999999999,0.0,0.0,0.0
그리스,22.950819672131146,0.0,49.18032786885246,0.0,27.86885245901639
이병철,100.0,0.0,0.0,0.0,0.0
회장,12.371134020618555,37.113402061855666,15.463917525773196,6.185567010309278,28.865979381443296
이만,18.181818181818183,81.81818181818181,0.0,0.0,0.0
생로병사,11.11111111111111,0.0,0.0,0.0,88.88888888888889
공헌,55.55555555555556,0.0,0.0,0.0,44.44444444444445
추어,100.0,0.0,0.0,0.0,0.0
한일,45.83333333333333,37.49999999999999,0.0,0.0,16.666666666666664
마술,5.2631578947368425,0.0,78.94736842105263,15.789473684210526,0.0
테사,100.0,0.0,0.0,0.0,0.0
반드시,16.0,24.0,20.0,8.0,32.0
척도,100.0,0.0,0.0,0.0,0.0
외할아버지,100.0,0.0,0.0,0.0,0.0
외할머니,100.0,0.0,0.0,0.0,0.0
산천,100.0,0.0,0.0,0.0,0.0
연옥,100.0,0.0,0.0,0.0,0.0
남편,21.91011235955056,15.168539325842698,8.426966292134832,10.112359550561797,44.38202247191011
보문사,100.0,0.0,0.0,0.0,0.0
혼술,13.496932515337424,0.0,0.0,65.03067484662576,21.47239263803681
설탕,19.444444444444446,25.000000000000007,0.0,33.333333333333336,22.222222222222225
이기,14.218009478672986,17.061611374407583,14.218009478672986,27.48815165876777,27.014218009478668
석모도,100.0,0.0,0.0,0.0,0.0
송중기,19.354838709677416,29.032258064516125,0.0,38.70967741935483,12.903225806451612
도미노피자,11.76470588235294,0.0,88.23529411764706,0.0,0.0
서오릉,100.0,0.0,0.0,0.0,0.0
힐,14.285714285714285,42.85714285714286,0.0,0.0,42.85714285714286
보람,27.43362831858407,63.716814159292035,0.0,5.3097345132743365,3.539823008849558
갈매기,100.0,0.0,0.0,0.0,0.0
피맥,100.0,0.0,0.0,0.0,0.0
아닌거,9.090909090909092,0.0,0.0,54.54545454545454,36.36363636363637
강화도,100.0,0.0,0.0,0.0,0.0
가기,16.216216216216214,36.486486486486484,0.0,24.324324324324323,22.972972972972975
싫다,2.0790020790020787,0.0,37.42203742203742,24.532224532224532,35.96673596673596
야간,20.28985507246377,26.08695652173913,0.0,17.391304347826086,36.231884057971016
델피,100.0,0.0,0.0,0.0,0.0
속초,100.0,0.0,0.0,0.0,0.0
신난다,82.0,18.0,0.0,0.0,0.0
다정,100.0,0.0,0.0,0.0,0.0
팔면,100.0,0.0,0.0,0.0,0.0
좋을텐데,25.000000000000007,0.0,0.0,75.0,0.0
야콥,100.0,0.0,0.0,0.0,0.0
마야,100.0,0.0,0.0,0.0,0.0
조슬린,100.0,0.0,0.0,0.0,0.0
원망할,100.0,0.0,0.0,0.0,0.0
원망하지,100.0,0.0,0.0,0.0,0.0
좋아하지만,10.0,89.99999999999999,0.0,0.0,0.0
우직,100.0,0.0,0.0,0.0,0.0
원망하면,100.0,0.0,0.0,0.0,0.0
마찬가지,12.820512820512823,0.0,38.46153846153847,15.384615384615383,33.33333333333333
규,36.11111111111111,0.0,0.0,16.666666666666664,47.22222222222223
카츠,33.33333333333333,0.0,0.0,0.0,66.66666666666666
안성,16.000000000000004,0.0,0.0,48.00000000000001,36.00000000000001
오므라이스,100.0,0.0,0.0,0.0,0.0
짤,8.441558441558442,5.8441558441558445,19.480519480519483,26.623376623376625,39.61038961038961
안정,23.02158273381295,12.949640287769784,0.0,33.093525179856115,30.935251798561147
파주시민,100.0,0.0,0.0,0.0,0.0
나은,19.130434782608695,15.652173913043477,26.08695652173913,31.304347826086953,7.826086956521738
파주시,100.0,0.0,0.0,0.0,0.0
없답니다,100.0,0.0,0.0,0.0,0.0
킹스,100.0,0.0,0.0,0.0,0.0
리멤버,3.333333333333334,0.0,0.0,96.66666666666667,0.0
그럴까,8.16326530612245,73.46938775510205,0.0,0.0,18.367346938775512
비서,3.0303030303030303,0.0,90.9090909090909,0.0,6.0606060606060606
확실한,62.5,0.0,37.5,0.0,0.0
년도,19.10828025477707,22.929936305732486,19.10828025477707,22.929936305732486,15.923566878980894
출퇴근,47.05882352941176,0.0,0.0,0.0,52.941176470588225
한층,100.0,0.0,0.0,0.0,0.0
있다구요,100.0,0.0,0.0,0.0,0.0
편해지지,100.0,0.0,0.0,0.0,0.0
소중하지,100.0,0.0,0.0,0.0,0.0
더해지는,100.0,0.0,0.0,0.0,0.0
명화,100.0,0.0,0.0,0.0,0.0
존경,15.228426395939088,63.95939086294417,0.0,0.0,20.812182741116754
에디슨,100.0,0.0,0.0,0.0,0.0
포코,100.0,0.0,0.0,0.0,0.0
한반도,46.666666666666664,0.0,0.0,0.0,53.333333333333336
활용,17.391304347826086,0.0,0.0,34.78260869565217,47.82608695652174
마이웨이,14.285714285714288,0.0,0.0,85.71428571428571,0.0
아멘,10.0,90.0,0.0,0.0,0.0
나유,100.0,0.0,0.0,0.0,0.0
트로트,100.0,0.0,0.0,0.0,0.0
물길,100.0,0.0,0.0,0.0,0.0
리꽃길,100.0,0.0,0.0,0.0,0.0
청양,100.0,0.0,0.0,0.0,0.0
받아랏,100.0,0.0,0.0,0.0,0.0
블리,100.0,0.0,0.0,0.0,0.0
포메,25.0,75.0,0.0,0.0,0.0
얍얍얍,100.0,0.0,0.0,0.0,0.0
포메라니안,30.76923076923077,69.23076923076923,0.0,0.0,0.0
애쉬,100.0,0.0,0.0,0.0,0.0
베이지,100.0,0.0,0.0,0.0,0.0
이뿌다,100.0,0.0,0.0,0.0,0.0
예쁜데,16.666666666666668,0.0,0.0,50.0,33.333333333333336
수아,14.285714285714288,0.0,0.0,85.71428571428571,0.0
공정,14.285714285714288,0.0,0.0,0.0,85.71428571428571
영주시,100.0,0.0,0.0,0.0,0.0
편익,100.0,0.0,0.0,0.0,0.0
영주,100.0,0.0,0.0,0.0,0.0
상망동,100.0,0.0,0.0,0.0,0.0
쿠폰,30.769230769230766,23.076923076923077,0.0,46.15384615384615,0.0
일반,10.294117647058824,0.0,44.117647058823536,26.47058823529412,19.117647058823533
업체,8.42105263157895,18.947368421052634,0.0,12.631578947368421,60.00000000000001
굽,100.0,0.0,0.0,0.0,0.0
업,20.858895705521473,11.042944785276074,18.404907975460123,28.220858895705526,21.472392638036812
클렌,100.0,0.0,0.0,0.0,0.0
비누,40.0,36.0,0.0,23.999999999999996,0.0
향기롭게,100.0,0.0,0.0,0.0,0.0
후의,47.05882352941176,0.0,0.0,0.0,52.941176470588225
싱가포르,100.0,0.0,0.0,0.0,0.0
외쿡,100.0,0.0,0.0,0.0,0.0
시트론,100.0,0.0,0.0,0.0,0.0
옐로우,100.0,0.0,0.0,0.0,0.0
보라빛향기,100.0,0.0,0.0,0.0,0.0
예쁘지,100.0,0.0,0.0,0.0,0.0
쿠라,50.0,0.0,0.0,50.0,0.0
마티,100.0,0.0,0.0,0.0,0.0
보틀,68.96551724137932,0.0,0.0,0.0,31.03448275862069
니콘,100.0,0.0,0.0,0.0,0.0
출사,30.76923076923077,69.23076923076923,0.0,0.0,0.0
친절,32.6530612244898,55.102040816326536,0.0,12.244897959183673,0.0
릴렉싱,100.0,0.0,0.0,0.0,0.0
클렌징바,100.0,0.0,0.0,0.0,0.0
거품,13.999999999999998,0.0,30.0,23.999999999999996,32.0
깔끔하게,30.76923076923077,0.0,0.0,0.0,69.23076923076923
촉촉함이,100.0,0.0,0.0,0.0,0.0
렌징,100.0,0.0,0.0,0.0,0.0
정동진,100.0,0.0,0.0,0.0,0.0
심장,13.597733711048157,20.396600566572236,16.997167138810198,30.02832861189802,18.98016997167139
싱가포르인,100.0,0.0,0.0,0.0,0.0
신선해,100.0,0.0,0.0,0.0,0.0
도나,33.33333333333333,0.0,0.0,66.66666666666666,0.0
모금,16.129032258064516,43.5483870967742,24.193548387096776,9.67741935483871,6.451612903225808
이쁜것,100.0,0.0,0.0,0.0,0.0
코코넛오일,100.0,0.0,0.0,0.0,0.0
코코넛,100.0,0.0,0.0,0.0,0.0
시내,26.415094339622648,33.9622641509434,0.0,22.641509433962266,16.9811320754717
하룻밤,100.0,0.0,0.0,0.0,0.0
멋진날,100.0,0.0,0.0,0.0,0.0
스탑,11.11111111111111,0.0,0.0,0.0,88.88888888888889
오버,7.4074074074074066,44.44444444444445,37.03703703703704,0.0,11.111111111111112
캔들,100.0,0.0,0.0,0.0,0.0
에코,100.0,0.0,0.0,0.0,0.0
곱하기,100.0,0.0,0.0,0.0,0.0
부럽,27.58620689655173,0.0,0.0,41.37931034482759,31.03448275862069
가주,3.125,84.375,0.0,0.0,12.5
좌석,5.194805194805195,0.0,38.961038961038966,0.0,55.84415584415584
정동진역,100.0,0.0,0.0,0.0,0.0
향초,100.0,0.0,0.0,0.0,0.0
이쁘니와,100.0,0.0,0.0,0.0,0.0
개구쟁이,47.05882352941176,0.0,0.0,0.0,52.941176470588225
현생,45.16129032258064,0.0,0.0,0.0,54.83870967741935
치달,100.0,0.0,0.0,0.0,0.0
유일한,26.415094339622648,33.9622641509434,0.0,22.641509433962266,16.9811320754717
구가,10.526315789473683,0.0,0.0,0.0,89.47368421052632
안되어,100.0,0.0,0.0,0.0,0.0
가로수,100.0,0.0,0.0,0.0,0.0
재판,7.6923076923076925,0.0,0.0,0.0,92.3076923076923
빼곡,100.0,0.0,0.0,0.0,0.0
르누아르,100.0,0.0,0.0,0.0,0.0
감상,21.58273381294964,0.0,21.58273381294964,33.093525179856115,23.741007194244606
사이,11.793611793611793,22.11302211302211,7.371007371007371,28.992628992628994,29.72972972972973
노랫말,100.0,0.0,0.0,0.0,0.0
낮은,3.3333333333333335,15.0,74.99999999999999,0.0,6.666666666666667
자본주의,5.405405405405406,0.0,40.54054054054054,32.432432432432435,21.621621621621625
경제성장,100.0,0.0,0.0,0.0,0.0
업데이트,18.421052631578945,0.0,0.0,0.0,81.57894736842105
드립,23.529411764705884,0.0,0.0,0.0,76.47058823529413
싸인,100.0,0.0,0.0,0.0,0.0
갓블레슈,100.0,0.0,0.0,0.0,0.0
앙증맞은,100.0,0.0,0.0,0.0,0.0
행복한주말,100.0,0.0,0.0,0.0,0.0
글씨,30.065359477124183,23.52941176470588,0.0,30.065359477124183,16.33986928104575
쑥갓,5.2631578947368425,94.73684210526315,0.0,0.0,0.0
민병두,100.0,0.0,0.0,0.0,0.0
의원,4.751619870410368,11.663066954643629,45.35637149028078,0.0,38.22894168466523
참개구리,100.0,0.0,0.0,0.0,0.0
픽스,100.0,0.0,0.0,0.0,0.0
불과한,20.0,0.0,0.0,0.0,80.0
뜨거울,100.0,0.0,0.0,0.0,0.0
